,PREDICT,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,MGMT_NUM
61,0,0.415841584,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004408532,0.0,0.008148285,0.0,0.0,0.0,0,0.009279,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.031998687,0.091622392,0.160829464,0.01473249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010737922,0.0,0.003386503,0.0,0.0,0.0,0,0.006909284,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.118574455,0.128377795,0.011651949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.080316275,0.11695667,0.002233473,0.0,Y,N,F,0.26344086,28603138
62,0,0.396039604,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.023586159,0.114754308,0.002739678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006739337,0.0,0.0,0.0,0,0.006739337,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.047619048,0.208976357,0.088232602,0.038461538,0.147071429,0.012204189,0.068306961,0.009702872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007621491,0.0,0.0,0.0,0,0.006821749,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.006451613,0.0,0.0,0.0,0.048027444,0.014486942,0.052830189,0,0.03490085,0.016396453,0.093245543,0.006091683,0.0,N,N,F,0.35483871,27016843
63,1,0.396039604,0.083333333,0.25,0.057692308,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011299435,0.0,0.0,0.002857143,0.0,0.0,0.0,0.0041841,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.08345679,0.111111111,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.02041533,0.091190569,0.003731908,0.0,0.0,0.0,0.044871795,0.033707865,0.032679739,0.017699115,0.0,0.07133419,0.0,0.019230769,0.0,0.0,0,0.066538432,0.0,0.014084507,0.0,0,0,0.0,0.0,0.0,0.0,0.435845557,0.090909091,0.018115942,0.0,0.007125891,0.0,0.062380952,0.200596166,0.098881611,0.038461538,0.162973422,0.014202787,0.03073256,0.112486593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893476,0.0,0.0,0.0,0.0,0,0.018923965,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.012903226,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.036487252,0.0,0.077703897,0.039619768,0.0,N,N,M,0.182795699,30231865
64,0,0.574257426,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002005698,0.0,0.0,0.0,0.0,0,0.001654122,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.138888889,0.222222222,0.003367003,0.0,0.0,0.0,0.017463617,0.0,0.017463617,0.0,0.021824746,0.085114341,0.122011936,0.001620681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.410554713,0.181818182,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.109586765,0.121399837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.351370851,0.181818182,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.103013579,0.152276159,0.0,0.0,Y,Y,M,0.252688172,28733223
65,0,0.128712871,0.444444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.0,0.008930455,0.0,0.0,0.0,0,0.008930455,0.0,0.010989011,0.013157895,0.018518519,0,0.0,0,0.0,0.0,0.16872428,0.111111111,0.023569024,0.0,0.0,0.0,0.014553015,0.045045045,0.035343035,0.0,0.054808008,0.279971758,0.334921121,0.013183642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006213866,0.0,0.0,0.0,0,0.006213866,0.0,0.0,0.0,0,0,0.0,0.0,0.126470588,0.111111111,0.351627044,0.0,0.018115942,0.0,0.002375297,0.0,0.047619048,0.254793036,0.107577014,0.038461538,0.166611296,0.274007768,0.341528038,0.009408169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022922294,0.0,0.0,0.0,0,0.020517001,0,0.0,0.0,0,0,0.0,0.0,0.058506151,0.111111111,0.279220779,0.0,0.012903226,0.0,0.0,0.0,0.048027444,0.05173908,0.065180103,0,0.04305949,0.213697597,0.351519437,0.02340272,0.0,N,N,F,0.112903226,31480961
66,0,0.405940594,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005128205,0.005235602,0.008695652,0.0,0.0,0.0,0.002857143,0.0,0.0,0.004155104,0.0,0.0,0.0,0,0.004155104,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.128600823,0.111111111,0.03030303,0.0,0.0,0.0,0.014553015,0.015815315,0.021852391,0.0,0.058583853,0.038121157,0.114610323,0.084797862,0.037313433,0.029850746,0.033994334,0.0,0.0,0.0,0.014749263,0.0,0.0,0.004214591,0.0,0.0,0.0,0,0.004214591,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.402124431,0.090909091,0.014492754,0.0,0.009501188,0.0,0.047619048,0.221868437,0.09367581,0.038461538,0.181694352,0.0242194,0.090525842,0.070742843,0.018181818,0.009174312,0.010434783,0.0,0.0,0.0,0.007905138,0.0,0.0,0.009052554,0.0,0.0,0.0,0,0.008102646,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.344155844,0.090909091,0.025806452,0.0,0.0,0.0,0.048027444,0.035182574,0.059691252,0,0.064249292,0.029724355,0.096362643,0.064053655,0.25,N,N,M,0.26344086,28566906
67,0,0.633663366,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.393656917,0.586062358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.315120958,0.596201507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.214991867,0.649691197,0.0,0.0,Y,Y,F,0.231182796,29265070
68,0,0.485148515,0.972222222,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001554537,0.0,0.0,0.0,0,0.001554537,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.006734007,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.029373154,0.069792725,0.238518952,0.007115786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003805758,0.0,0.0,0.0,0,0.003805758,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.149003322,0.052186608,0.246096446,0.007593113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004356428,0.0,0.0,0.0,0,0.003899298,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.019354839,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.041926346,0.064151772,0.289345967,0.017971764,0.083333333,Y,N,F,0.344086022,27127484
69,0,0.524752475,0.222222222,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.09646989,0.101373951,0.001540396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.091527741,0.092900021,0.000731354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.05251234,0.0724432,0.000948847,0.0,N,N,F,0.155913978,30783515
70,0,0.534653465,0.444444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.011738552,0.059843273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.027211295,0.064232416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.04986572,0.094664748,0.0,0.0,N,N,F,0.112903226,31467507
71,0,0.425742574,0.694444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.233366824,0.295161062,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.246135824,0.274078392,0.002236935,0.0,0.0,0.0,0.006329114,0.0,0.0,0.003952569,0.0,0.0,0.0,0.017699115,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.2474509,0.321151611,5.05e-06,0.0,N,N,M,0.064516129,32107204
72,0,0.683168317,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.072499604,0.192103256,0.0060014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.075716316,0.200463134,0.003469069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.090758489,0.220469138,0.0,0.0,N,N,M,0.344086022,27146184
73,0,0.574257426,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.000704545,0.049193976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.000484837,0.045765802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.001611279,0.083310088,0.0,0.0,N,N,F,0.225806452,29318152
74,0,0.316831683,0.333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.029837545,0.059349712,0.130824089,0.002039777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.074107292,0.177788759,0.002360869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.061433956,0.157842829,0.003440833,0.0,N,N,M,0.134408602,31177805
75,0,0.346534653,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01174798,0.0,0,0.008163968,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.013468013,0.0,0.0,0.0,0.014553015,0.0,0.018711019,0.058823529,0.043813587,0.119800838,0.210764299,0.030275512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.149833887,0.094173047,0.148890748,0.016382333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.096963413,0.176986543,0.011179639,0.0,N,N,F,0.333333333,27304935
76,0,0.564356436,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01781543,0.0,0.0,0.0,0,0.01781543,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.014553015,0.008108108,0.018295218,0.0,0.022481129,0.058959214,0.119551865,0.017455265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017815515,0.0,0.0,0.0,0,0.017815515,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.071194008,0.14262456,0.016013414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.064955913,0.1434598,0.0,0.0,N,N,F,0.935483871,12179817
77,0,0.495049505,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001115756,0.057897795,0.0,0.0,0.0,0,0.058817971,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.057524265,0.097018583,0.058757096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002711444,0.014176097,0.0,0.0,0.0,0,0.016705252,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.003623188,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145598007,0.072587722,0.117019937,0.016512031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001046987,0.004578677,0.0,0.0,0.0,0,0.005144614,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.082866593,0.113958389,0.004594036,0.0,N,N,F,0.204301075,29834545
78,0,0.465346535,0.527777778,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.001690986,0.011338517,0.0041841,0.0,0.0,0,0.012733092,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,2.44e-05,0.118786349,0.012497186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001414483,0.0,0.008607912,0.0,0,0.007185046,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.001649686,0.086860613,0.009087166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009434712,0.0,0.0,0.0,0,0.008444704,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.0,0.103464533,0.007784298,0.0,Y,Y,M,0.096774194,31709566
79,0,0.613861386,0.666666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.116550186,0.154003326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002926297,0.0,0.0,0.0,0.0,0,0.002729564,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.014492754,0.0,0.002375297,0.0,0.064285714,0.200596166,0.100712222,0.038461538,0.154318937,0.109426444,0.133056523,0.002453459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.09047333,0.145892031,0.0,0.0,N,N,F,0.069892473,32053881
80,0,0.326732673,0.75,0.0,0.0,0.0125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.0,0.0,0.0041841,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.089245301,0.174026294,1.54e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.005899705,0.0,0.0,0.0,0.038461538,0.0,0.0,0,0.0,0.0,0.014084507,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.075973837,0.291833236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952569,0.0,0.0,0.0,0.008849558,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.112170142,0.278799076,0.0,0.166666667,N,N,F,0.053763441,32330511
81,0,0.336633663,0.694444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.001210844,0.024057103,2.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.006410927,0.033318287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.001855594,0.072547996,0.0,0.0,N,N,F,0.064516129,32136727
82,0,0.544554455,0.138888889,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.037796242,0.060712532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.030374742,0.028525686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246009,0.0,0.0,0.0,0,0.002201947,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.052709816,0.061248156,0.001966294,0.0,Y,Y,F,0.043010753,32480485
83,0,0.445544554,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00873874,0.0,0.0,0.0,0.0,0,0.007206937,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.077160494,0.111111111,0.003367003,0.0,0.0,0.0,0.017463617,0.0,0.017463617,0.0,0.021824746,0.0,0.001312612,0.009452887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.359973023,0.090909091,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.000769853,0.003093444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003927413,0.0,0.0,0.0,0.0,0,0.003925174,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.308080808,0.090909091,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.001064194,0.007036105,0.005585487,0.0,N,N,F,0.569892473,23017641
84,0,0.514851485,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.054887091,0.222951839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.04779674,0.230659449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.030462546,0.241024408,0.0,0.0,Y,N,F,0.424731183,25925289
