X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128
0.584158416,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.001093545,0.020574483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.000700148,0.015721077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.0,0.013710143,0.0,0.083333333,Y,N,M,0.666666667
0.356435644,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624403,0.022606855,0.0,0.0,0.0,0,0.03054421,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.033670034,0.0,0.0,0.0,0.027027027,0.0,0.027027027,0.0,0.05234657,0.009883874,0.267825338,0.065048521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013097436,0.026467952,0.0,0.0,0.0,0,0.038684855,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.036231884,0.0,0.002375297,0.0,0.06547619,0.200596166,0.101856354,0.038461538,0.178239203,0.027850258,0.270849315,0.046335429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011984517,0.058362771,0.0,0.0,0.0,0,0.064216303,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.019354839,0.0,0.0,0.0,0.073756432,0.0,0.073756432,0,0.048725212,0.009467952,0.274231918,0.05734385,0.0,N,N,F,0.467741935
0.475247525,0.194444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.127842118,0.111111111,0.113076132,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.020853422,0.050251415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.093478261,0.111111111,0.326251897,0.0,0.003623188,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.161627907,0.026961519,0.040938144,0.006209305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.06801406,0.111111111,0.297842713,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.089488576,0.085578113,7.22e-07,0.0,Y,N,F,0.161290323
0.465346535,0.972222222,0.0,0.0,0.025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.051147379,0.140192177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.063053235,0.164696203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007813562,0.0,0.0,0.0,0.0,0,0.007809107,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.012903226,0.333333333,0.007619048,0.0,0.053790738,0.0,0.053790738,0,0.035535411,0.059200273,0.108871842,0.006973374,0.0,N,N,M,0.494623656
0.485148515,0.972222222,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001554537,0.0,0.0,0.0,0,0.001554537,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.006734007,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.029373154,0.069792725,0.238518952,0.007115786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003805758,0.0,0.0,0.0,0,0.003805758,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.149003322,0.052186608,0.246096446,0.007593113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004356428,0.0,0.0,0.0,0,0.003899298,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.019354839,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.041926346,0.064151772,0.289345967,0.017971764,0.083333333,Y,N,F,0.344086022
0.277227723,0.027777778,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.039548023,0.019736842,0.027777778,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.156800412,0.111111111,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.054100473,0.10862367,0.008411871,0.0,0.0,0.0,0.025641026,0.02247191,0.006535948,0.01179941,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.435845557,0.090909091,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.057543053,0.105412572,0.008896581,0.0,0.0,0.0,0.037974684,0.045454545,0.034482759,0.023715415,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.081054482,0.111111111,0.33974026,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.059061254,0.111036856,0.038873833,0.25,N,N,F,0.193548387
0.603960396,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502227,0.0,0.0,0.0,0,0.044952706,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.012903226,0.0,0.0,0.0,0.048027444,0.02586954,0.056603774,0,0.041643059,0.190802443,0.467651509,0.045221863,0.0,Y,N,M,0.241935484
0.663366337,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006218662,0.0,0.0,0.0,0.0,0,0.005128601,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.01010101,0.0,0.0,0.0,0.026195426,0.0,0.026195426,0.0,0.028716771,0.038919392,0.063806695,0.005024919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011988795,0.004728839,0.0,0.0,0.0,0,0.015911634,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.02173913,0.0,0.002375297,0.0,0.076190476,0.200596166,0.112153543,0.038461538,0.160963455,0.033714775,0.061880722,0.014302117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003723518,0.007359491,0.0,0.0,0.0,0,0.010308636,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.006451613,0.0,0.0,0.0,0.054888508,0.0,0.054888508,0,0.036260623,0.042397628,0.068990294,0.009205402,0.0,Y,Y,M,0.23655914
0.613861386,0.666666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.116550186,0.154003326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002926297,0.0,0.0,0.0,0.0,0,0.002729564,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.014492754,0.0,0.002375297,0.0,0.064285714,0.200596166,0.100712222,0.038461538,0.154318937,0.109426444,0.133056523,0.002453459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.09047333,0.145892031,0.0,0.0,N,N,F,0.069892473
0.326732673,0.888888889,0.0,0.019230769,0.025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.004018052,0.0,0.008368201,0.0,0.0,0,0.003313733,0.0,0.010989011,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.006734007,0.0,0.0,0.0,0.020112266,0.0,0.020112266,0.0,0.023915327,0.189983687,0.212899648,0.003246741,0.0,0.0,0.0,0.006410256,0.0,0.0,0.002949853,0.0,0.003531753,0.009861702,0.019230769,0.0,0.0,0,0.013156017,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.145915866,0.153051606,0.012146243,0.0,0.0,0.0,0.006329114,0.0,0.0,0.003952569,0.0,0.0,0.014526548,0.0,0.0,0.0,0,0.013002241,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.11441619,0.164734872,0.015703631,0.166666667,N,N,F,0.02688172
0.277227723,0.083333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.006734007,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.022284214,0.017310083,0.159049774,0.006911425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.010869565,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.149667774,0.049801147,0.194076545,0.008928285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.020782505,0.217993306,0.0,0.166666667,N,N,F,0.182795699
0.415841584,0.166666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.021135543,0.014664664,0.095139336,0.003369665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.013081698,0.084524392,2.16e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.029269824,0.150079782,0.0,0.0,Y,Y,M,0.037634409
0.415841584,0.861111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.013468013,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.026304562,0.049774264,0.204571089,0.004558575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.018115942,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.152574751,0.045649438,0.100998823,0.005443004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.029107947,0.105732048,0.0,0.0,N,N,F,0.032258065
0.514851485,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011299435,0.0,0.0,0.002857143,0.0,0.008389323,0.027517861,0.0,0.025899942,0.0,0,0.052435154,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.225308642,0.222222222,0.003367003,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.032655071,0.058920239,0.099431202,0.133758652,0.0,0.0,0.0,0.006410256,0.0,0.0,0.002949853,0.0,0.0,0.03847643,0.0,0.0,0.0,0,0.03847643,0.0,0.0,0.0,0,0,,,0.0,0.0,0.481369078,0.181818182,0.134057971,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.318571429,0.065865446,0.126549291,0.145796713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186011,0.0,0.0,0.0,0,0.01664924,0,0.0,0.0,0,0,,,0.0,0.0,0.411976912,0.181818182,0.04516129,0.0,0.0,0.0,0.048027444,0.020695632,0.054888508,0,0.08611898,0.060962938,0.158519794,0.064247902,0.0,Y,N,M,0.360215054
